proposicao_id,descricao
2421158,Aprovado com a transformação do termo “convocação” para “convite”. Subscrito pelos Deputados Sargento Fahur e Sargento Gonçalves
2421160,Despacho Chancelado
2421163,Aprovado. Subscrito pela Deputada Flávia Morais e pelos Deputados Hélio Leite e Dr. Fabio Rueda.
2413185,"Aprovado substituindo  o representante do Siamfesp, Sr. Celso Davi, pelo Presidente Executivo do Sindicato Patronal da Habitação - Secovi, Sr. Ely Wertheim."
2421179,"Aprovado substituindo  o representante do Siamfesp, Sr. Celso Davi, pelo Presidente Executivo do Sindicato Patronal da Habitação - Secovi, Sr. Ely Wertheim."
2421226,Aprovado. Subscrito pela Deputada Delegada Ione e pelo Deputado Sargento Gonçalves
2421226,"Aprovado o requerimento nº 41/2024,do Sr. Dr. Victor Linhalis que requer a inclusão de convidado em Audiência Pública a fim de debater meios para combater e denunciar casos de abuso e violência sexual contra crianças e adolescentes e apresentar o aplicativo “Infância Segura”, criado pelo Tribunal de Justiça do Espírito Santo."
2421245,Despacho Chancelado
2421247,Aprovado o Parecer.
2421250,Despacho Chancelado
2420536,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 349; não: 23; total: 372.
2421251,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 349; não: 23; total: 372.
2421285,Despacho Chancelado
2421293,Despacho Chancelado
2421294,Aprovado. Subscrito pelo Deputado Silvio Antonio e pela Deputada Flávia Morais.
2417038,Aprovado. Subscrito pelo Deputado Jorge Solla.
2421330,Despacho Chancelado
2421333,Despacho Chancelado
2388794,Aprovado o Requerimento.
2419892,Aprovado
2416925,"Aprovado. Subscrito pelo Deputado Coronel Chrisóstomo. Aditado para inclusão da Abpip, por sugestão do Deputado Coronel Chrisóstomo."
2421359,"Aprovado. Subscrito pelo Deputado Coronel Chrisóstomo. Aditado para inclusão da Abpip, por sugestão do Deputado Coronel Chrisóstomo."
2421363,Despacho Chancelado
2421366,Despacho Chancelado
2421389,Despacho Chancelado
2421416,Despacho Chancelado
2421420,Despacho Chancelado
2421445,"Aprovado com a inclusão da Adepol do Brasil por sugestão do Deputado Coronel Assis. Subscrito pelos Deputados Coronel Assis, Delegada Ione, Sargento Gonçalves e Sargento Portugal"
2421446,Despacho Chancelado
2421447,Despacho Chancelado
2421453,Aprovado.
2421453,"Aprovado requerimento n. 31/2024 da Sra. Erika Kokay que requer o aditamento do Requerimento nº 010/2024 CLP para inclusão dos (as) convidados (as) da audiência Pública, no âmbito desta Comissão, a fim de discutir o tema “A prevenção e posvenção do suicídio nos espaços educacionais”."
2421455,Aprovado. O Deputado Alfredinho subcreveu o requerimento.
2420068,Aprovado.
2421462,Subscreveu o deputado Márcio Jerry. Aprovado.
2421469,Despacho Chancelado
2421492,Despacho Chancelado
2421493,Despacho Chancelado
2421494,Despacho Chancelado
2384058,Aprovado. Subscrito pela Deputada Flávia Morais.
2421496,Despacho Chancelado
2421497,Despacho Chancelado
2421498,Despacho Chancelado
2421499,Despacho Chancelado
2421500,Despacho Chancelado
2419243,"Aprovado, com a subscrição do Dep. Sidney Leite e a com a inclusão de convidados: representantes do Ministério Público do Trabalho, do Movimento Inovação Digital, da Empresa In-Drive, e da FEMBRAPP."
2421508,"Aprovado, com a subscrição do Dep. Sidney Leite e a com a inclusão de convidados: representantes do Ministério Público do Trabalho, do Movimento Inovação Digital, da Empresa In-Drive, e da FEMBRAPP."
2142553,Aprovado. Os Deputados Leonardo Monteiro e Alfredinho subscreveram o requerimento.
2421512,Aprovado. Os Deputados Leonardo Monteiro e Alfredinho subscreveram o requerimento.
2421516,"Aprovado, com inclusão de representante da União Nacional de Entidades do Comércio e Serviços - UNECS, de representante da Associação Brasileira das Empresas Aéreas - ABEAR e de representante da Agência Nacional de Aviação Civil - ANAC na lista de convidados."
2421518,Aprovado o Parecer.
2421524,Aprovado.
2421535,Despacho Chancelado
2421538,Despacho Chancelado
2421561,Aprovado. Os Deputados Leonardo Monteiro e Alfredinho subscreveram o requerimento.
2421561,Aprovado requerimento n. 21/2024 da Sra. Erika Kokay que requer o aditamento do Requerimento nº 015/2024 - CTRAB para inclusão dos (as) convidados (as) da Audiência Pública para debater a Convenção 190 da Organização Internacional do Trabalho (OIT) sobre a eliminação da violência e do assédio no mundo do trabalho.
2421570,"Rejeitado. Resultado:  13 votos ""Sim"", 20 votos ""Não"". Quórum de votação: 33 votos."
2421580,Aprovado.
2421582,Despacho Chancelado
2371501,Aprovado. O Deputado Alfredinho subcreveu o requerimento.
2399598,"Aprovado, com subscrição da Deputada Maria Rosas."
2421592,"Aprovado, com subscrição da Deputada Maria Rosas."
2421597,"Aprovado, com subscrição da Deputada Franciane Bayer e do Deputado Sargento Gonçalves e voto contrário da Deputada Duda Salabert."
2421598,Despacho Chancelado
2421619,Despacho Chancelado
2421620,Aprovado o Parecer.
2421621,"Aprovado. Subscrito pelos Deputados Geraldo Resende, Delegado Paulo Bilynskyj, Jorge Solla e Ruy Carneiro."
2421622,Aprovado.
2421666,"Aprovado. Subscrito pelas Deputadas Maria Rosas, Socorro Neri e Bia Kicis."
2421667,Aprovado o Parecer.
2421668,Despacho Chancelado
2421692,Aprovado o Parecer do Deputado Pedro Aihara (PRD-MG)
2421699,Aprovado.
2421706,Despacho Chancelado
2419892,Subscrito pela deputada Rogéria Santos. Aprovado
2421708,Despacho Chancelado
2421711,Despacho Chancelado
2421716,Aprovado.
2399927,"Aprovado, com a inclusão de convidados: representantes do Ministério dos Transportes e do Departamento Nacional de Infraestrutura de Transportes - DNIT."
2421728,Despacho Chancelado
2421738,Aprovado o Parecer.
2400758,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 257; não: 116; abstenção: 1; total: 374.
2421859,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 257; não: 116; abstenção: 1; total: 374.
2421876,Despacho Chancelado
2421894,Despacho Chancelado
2421899,Aprovado.
2421913,Aprovado. Aditado a pedido do Autor para inclusão na lista de convidados dos presidentes da Absolar e a Abeeólica
2319533,Aprovado.
2422017,Despacho Chancelado
2422018,Despacho Chancelado
2419746,Aprovado. Subscrito pelo Deputado Messias Donato.
2422061,Despacho Chancelado
2422075,Despacho Chancelado
2422095,Aprovado o parecer na Comissão Mista
2422109,"Aprovado o Parecer, com o voto contrário do Deputado Tadeu Veneri."
2420931,"Aprovado. Subscrito pelos Deputados Joaquim Passarinho, Arnaldo Jardim e Messias Donato."
2422211,Despacho Chancelado
2422212,Despacho Chancelado
2422230,Despacho Chancelado
2422458,Despacho Chancelado
2422481,Despacho Chancelado
2422484,Despacho Chancelado
2422485,Despacho Chancelado
2422487,Despacho Chancelado
2422498,Despacho Chancelado
2360347,"A deputada Laura Carneiro sugeriu que o tema também seja debatido na Comissão de Saúde e que seja incluída a consultora legislativa da Câmara dos Deputados, Mônica Nunes Rubinstein, no rol de convidados. Subscrito pela deputada Chris Tonietto. Aprovado com alterações."
2422512,"A deputada Laura Carneiro sugeriu que o tema também seja debatido na Comissão de Saúde e que seja incluída a consultora legislativa da Câmara dos Deputados, Mônica Nunes Rubinstein, no rol de convidados. Subscrito pela deputada Chris Tonietto. Aprovado com alterações."
2422529,Despacho Chancelado
2422539,Despacho Chancelado
2422542,Despacho Chancelado
2422545,Despacho Chancelado
2422552,Aprovado o Parecer.
2422557,Despacho Chancelado
2422562,Despacho Chancelado
2422595,Despacho Chancelado
2422618,Despacho Chancelado
2422619,Despacho Chancelado
2422625,Despacho Chancelado
2422641,Despacho Chancelado
2422642,Despacho Chancelado
2422643,Despacho Chancelado
2422647,Aprovado o Parecer.
2422697,Rejeitado o Requerimento.
2422697,"Aprovadas as Emendas do Senado Federal nºs 1 a 2; e 4 a 12 ao Projeto de Lei nº 914, de 2024. Sim: 380; não: 26; total: 406."
2422697,"Rejeitada a Emenda do Senado Federal nº 3 ao Projeto de Lei nº 914, de 2024."
2422697,"Aprovada a Redação Final assinada pelo Relator, Dep. Átila Lira (PP-PI)."
2422697,"Realizar o encaminhamento do PL-914/2024 à CCTI (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2422697,"Realizar o encaminhamento do PL-914/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2422697,"Realizar o encaminhamento do PL-914/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2422697,"Realizar o encaminhamento do PL-914/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2422697,"Realizar o encaminhamento do PL-914/2024 à CVT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2422697,"Realizar o encaminhamento do PL-914/2024 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2422697,"Realizar o encaminhamento do PL-914/2024 à CICS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2422697,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1470/2024.
2422697,Rejeitado o Requerimento.
2422697,"Aprovado o Substitutivo ao Projeto de Lei nº 914, de 2024, adotado pelo relator da Comissão Especial, ressalvados os destaques."
2422697,Rejeitadas as Emendas ao Substitutivo.
2422697,Aprovada a Emenda de Plenário nº 26. Sim: 174; não: 159; abstenção: 1; total: 334.
2422697,Mantido o texto. Sim: 266; não: 139; abstenção: 1; total: 406.
2422697,Aprovada a Emenda de Plenário n° 75. Sim: 273; não: 111; total: 384.
2422697,Mantido o texto. Sim: 280; não: 121; total: 401.
2422697,Rejeitada a Emenda de Plenário n° 7. Sim: 187; não: 202; abstenção: 1; total: 390.
2422697,Aprovada a Redação Final assinada pelo relator Dep. Átila Lira (PP-PI).
2422701,Despacho Chancelado
2422713,Despacho Chancelado
2422714,Aprovado o Parecer.
2421621,Aprovado. Subscrito pelo Deputado Messias Donato.
2422719,Despacho Chancelado
2422720,Despacho Chancelado
2419683,Aprovado.
2419243,"Aprovado com alterações: inclusão de convidado Rodrigo Marinho, diretor executivo do Instituto Livre Mercado. Subscrito pelo deputado Daniel Trzeciak."
2422724,"Aprovado com alterações: inclusão de convidado Rodrigo Marinho, diretor executivo do Instituto Livre Mercado. Subscrito pelo deputado Daniel Trzeciak."
2421068,Aprovado. Subscrito pelos deputados Hugo Leal e Marco Brasil.
2220974,"Subscreveram a deputada Amália Barros e os deputados Weliton Prado e Márcio Jerry. Inclusão pelo deputado Márcio Jerry da Associação Nacional dos Membros do Ministério Público - CONAMP, como convidada. Aprovado."
2422742,Despacho Chancelado
2422745,Despacho Chancelado
2422746,Despacho Chancelado
2421226,Aprovado.
2422748,Despacho Chancelado
2422758,Despacho Chancelado
2422763,Despacho Chancelado
2422775,Despacho Chancelado
2422776,Despacho Chancelado
2422778,Despacho Chancelado
2422793,Despacho Chancelado
2422815,"Aprovado. Subscrito pelo Deputado Reimont e pelas Deputadas Socorro Neri, Bia Kicis e Alice Portugal."
2252013,Aprovado. Subscrito pelo Deputado Sargento Portugal
2422865,Despacho Chancelado
2422876,Despacho Chancelado
2422888,Despacho Chancelado
2422890,Despacho Chancelado
2422908,Aprovado o Parecer.
2422909,Aprovado o Parecer.
2420930,"Aprovado. Subscrito pelo Deputado Benes Leocádio. Aditado no sentido de se incluir na lista de convidados o Sr. Carlos Evangelista, presidente da ABGD."
2422990,Aprovado o Parecer.
2422990,Aprovada a Redação Final.
2422991,Aprovado o Parecer.
2422991,Aprovada a Redação Final.
2422992,Aprovado o Parecer.
2422993,Aprovado o Parecer.
2422993,Aprovada a Redação Final.
2422994,Aprovado o Parecer.
2422995,Aprovado o Parecer.
2422997,Aprovado o Parecer.
2422998,Aprovado o Parecer.
2422999,Aprovado o Parecer.
2423000,Aprovado o Parecer.
2423001,Aprovado o Parecer.
2423002,Aprovado o Parecer.
2423008,Aprovado o Parecer.
2423009,Aprovado o Parecer.
2423010,Aprovado o Parecer.
2423012,Aprovado o Parecer.
2423013,Aprovado o Parecer.
2423013,Aprovada a Redação Final.
2423016,Aprovado o Parecer.
2423017,Aprovado o Parecer.
2423017,Aprovada a Redação Final.
2423020,Aprovado o Parecer.
2423020,Aprovada a Redação Final.
2423023,Aprovado o Parecer.
2423024,Aprovado o Parecer.
2423033,Aprovado o Parecer.
2423034,Aprovado o Parecer.
2423038,Aprovado o Parecer.
2423039,Aprovado o Parecer.
2423042,Aprovado o Parecer.
2423043,Aprovado o Parecer.
2423044,Aprovado o Parecer.
2423048,Aprovado o Parecer.
2423048,Aprovada a Redação Final.
2423053,Aprovado o Parecer.
2423054,Aprovado o Parecer.
2423054,Aprovada a Redação Final.
2423065,Aprovado. Subscrito pelo Deputado Reimont e pela Deputada Bia Kicis.
2421359,Aprovado. Subscrito pelo Deputado Gabriel Nunes.
2423119,Aprovado. Subscrito pelas Deputadas Juliana Cardoso e Ana Pimentel.
2256847,"Requerimento lido pelo deputado Augusto Puppio. Deputado Luiz Lima subscreveu requerimento e solicitou inclusão do Conselho Federal de Educação Física (Confef) e dos Conselhos Regionais de Educação Física de São Paulo, Rio de Janeiro e Distrito Federal. Requerimento aprovado."
2423137,Aprovado o Parecer.
2423151,"Aprovado com inclusão de representante do Sindicato da Indústria de Reparação de Veículos e Assessórios, da Associação Brasileira das Empresas Distribuidoras de Gás Canalizado - ABEGÁS, da sra. Renata Isfer da Abiogás, de representante do Instituto Brasileiro de Petróleo e Gás - IBP, e do sr. Sérgio Gabrieli, representante da Federação Única dos Petroleiros - FUP na lista de convidados."
2423157,Aprovado o Parecer com Complementação de Voto.
2268705,Aprovado. Subscrito pelos Deputados Jorge Solla e Delegado Paulo Bilynskyj.
2423172,Aprovado o Parecer.
2418615,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2423173,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2423208,"Aprovado com a exclusão do convidado ""Sr. André Luís Callegari"" e acréscimo de representante da Adepol do Brasil no rol de convidados, este por sugestão da Deputada Delegada Ione. Subscrito pelos Deputados Delegado Palumbo, Fred Linhares, Roberto Monteiro Pai, Dr. Allan Garcês, Delegada Ione e Sargento Portugal"
2423212,"Subscrito pelos deputados  Laura Carneiro, Dr. Allan Garcês, Filipe Martins e Pastor Sargento Isidório. Aprovado."
2423251,Aprovado com inclusão de representante da Confederação Nacional dos Trabalhadores na Agricultura - CONTAG na lista de convidados.
2423253,Aprovado. Subscrito pela Deputada Laura Carneiro.
2423265,"Aprovado com inclusão da Sra. Renata Ramos, da UFSC e do Sr. Rodrigo Marinho, Ceo do Instituto Livre Mercado."
2420578,Aprovado. Subscrito pelo Deputado Alberto Mourão.
2423268,"Aprovado o Requerimento de Encerramento de Discussão, com os votos contrários dos Deputados Raniery Paulino e Defensor Stélio Dener. Encerrada a discussão."
2423268,"Aprovado o Parecer com o seguinte resultado:  39 votos ""Sim"", 25 votos ""Não"", 1 Abstenção. Quórum de votação: 65 votos."
2423268,Aprovado o parecer da Comissão de Constituição e Justiça e de Cidadania à Comunicação de Medida Cautelar nº 1/2024. Sim: 277; não: 129; abstenção: 28; total: 434.
2419746,Aprovado. Subscrito pelo Deputado Alberto Mourão.
2423277,Aprovado.
2423281,Aprovado. Subscrito pelo Deputado Capitão Alden e pela Deputada Bia Kicis.
2423282,Aprovado.
2423286,Aprovado. Subscrito pela Deputada Bia Kicis.
2318217,"Aprovado, com voto contrário dos Deputados Tarcísio Motta, Dandara e Reimont. Subscrito pelas Deputadas Franciane Bayer e Bia Kicis e pelo Deputado Marco Feliciano."
